JD,mag_L,err_L,epoch,mag_R,err_R,mag_G,err_G,mag_B,err_B
2459999.3196055093,,,3,,,,,9.697208579015411,0.0049069373878929
2459999.3211257984,,,3,,,,,9.688950393983207,0.0038604897742766
2459999.3226549886,,,3,,,,,9.69218660660148,0.0036121131948528
2459999.3241916783,,,3,,,,,9.676650674279935,0.0048318721700213
2459999.3257021066,,,3,,,,,9.671857300578273,0.0070257957090685
2459999.3272157637,,,3,,,,,9.678066617979042,0.0055429291271614
2459999.328734792,,,3,,,,,9.64526968409433,0.0051392021417838
2459999.330250683,,,3,,,,,9.6572086142527,0.0062636128896997
2459999.3317760765,,,3,,,,,9.658667794131825,0.0062136933426166
2459999.3333346527,,,3,,,,,9.643007528466802,0.0059310581859713
2459999.3349089003,,,3,,,,,9.65061755277434,0.0062566556346891
2459999.336439815,,,3,,,,,9.616436662904793,0.0039722811657281
2459999.33795478,,,3,,,,,9.631009655076824,0.0039900530135113
2459999.339531111,,,3,,,,,9.604359810314756,0.0056126682050875
2459999.341095058,,,3,,,,,9.6084636132996,0.0059244895503385
2459999.342619491,,,3,,,,,9.604229475177387,0.0061990858481799
2459999.344157361,,,3,,,,,9.5976998343799,0.0049100892243513
2459999.345712604,,,3,,,,,9.5894896588491,0.007549960316452
2459999.34725191,,,3,,,,,9.585988171881354,0.00501424068048
2459999.348758646,,,3,,,,,9.561990540764578,0.0050111696472703
2459999.3502776157,,,3,,,,,9.546611839043363,0.0050611385034708
2459999.3517860877,,,3,,,,,9.545723531729216,0.0083895230840867
2459999.354618449,,,3,,,,,9.544485442718656,0.0058901017442577
2460259.35928897,,,4,,,,,10.045098271746134,0.0056939934708841
2460259.360345868,,,4,,,,,10.062469037629558,0.0038445258816901
2460259.36329,,,4,,,,,10.06732382144794,0.0047263539428013
2460259.364320602,,,4,,,,,10.076723967441872,0.0042316471807288
2460259.3657304053,,,4,,,,,10.067943306538831,0.0050978295599503
2460259.367072442,,,4,,,,,10.064213513294462,0.0050982447708017
2460259.3680604976,,,4,,,,,10.064216969617616,0.0078039387322415
2460259.368979653,,,4,,,,,10.057703469646311,0.0059493709308005
2460259.371749873,,,4,,,,,10.05955182578574,0.0050145778182951
2460259.344225417,,,4,,,,,9.85016084911405,0.0060861966113733
2460259.3458968517,,,4,,,,,9.86762933830544,0.0044371413657374
2460259.34811162,,,4,,,,,9.909360204582477,0.0048620263121378
2460259.3496177313,,,4,,,,,9.93395527043518,0.0058773592128076
2460259.350944398,,,4,,,,,9.9494922037445,0.0049287230373482
2460259.3519797567,,,4,,,,,9.975924790868827,0.0043194792832068
2460259.35421816,,,4,,,,,10.001678429144366,0.0052332939764193
2460259.3554406483,,,4,,,,,10.023716655824613,0.0052307186157122
2460259.356461169,,,4,,,,,10.024181587602092,0.0059688673066357
2460259.3754930324,,,4,,,,,10.053738522785004,0.0077634847926121
2460259.376308449,,,4,,,,,10.037213052020387,0.0049180519933373
2460259.3771256017,,,4,,,,,10.044959300861072,0.005948648906307
2460259.378788762,,,4,,,,,10.028047488433687,0.004638606065231
2460259.3796079285,,,4,,,,,10.03734354239496,0.0058267571322539
2460259.380436447,,,4,,,,,10.047546777113698,0.0069649611439079
2460259.3812416205,,,4,,,,,10.042972142657142,0.0057781685861028
2460259.3821314583,,,4,,,,,10.049146862320288,0.0057965191962653
2460259.3829495255,,,4,,,,,10.038482345552415,0.0082833073146115
2460259.3837649766,,,4,,,,,10.03891177396392,0.0072174742173581
